"title","nomearquivo","evento"
"Mais de 10 mil aposentados e pensionistas do Estado são convocados para a prova de vida","16935784761690899929recadastramento_1.png","1208"
"Mais de 10 mil aposentados e pensionistas do Estado são convocados para a prova de vida","16935786111690899929recadastramento_1.png","1208"
"Mais de 10 mil aposentados e pensionistas do Estado são convocados para a prova de vida","16935784761690899929recadastramento_1.png","1208"
"Mais de 10 mil aposentados e pensionistas do Estado são convocados para a prova de vida","16935786111690899929recadastramento_1.png","1208"
"Plataforma SAC Digital chega à final da maior premiação da internet no Brasil","1693922776digitalizacao_detranba696x4641.jpeg","1209"
"SAC suspende atendimento no feriado da Independência do Brasil","1694020934IMG_5703.jpg","1210"
"SAC Juazeiro promove atendimento de RG exclusivo para crianças","1694534628projetopequenocidadao3.jpeg","1213"
"Equipes que reduziram mortes violentas no primeiro semestre receberão prêmio por desempenho com 35% de acréscimo","1694101457pm444.jpeg","1211"
"Superintendência de Previdência da Bahia conquista quarta colocação em prêmio nacional","1694527860IMG_4216.JPG","1212"
"Superintendência de Previdência da Bahia conquista quarta colocação em prêmio nacional","1694527860IMG_4340.JPG","1212"
"Superintendência de Previdência da Bahia conquista quarta colocação em prêmio nacional","1694527861IMG_4361.JPG","1212"
"Superintendência de Previdência da Bahia conquista quarta colocação em prêmio nacional","1694527861IMG_4379.JPG","1212"
"Superintendência de Previdência da Bahia conquista quarta colocação em prêmio nacional","1694527861IMG_5214.JPG","1212"
"Embasa passa a oferecer serviços nos pontos SAC Guarajuba e Vera Cruz","1694611907embasa3.jpg","1214"
"SAC Móvel promove atendimento gratuito em Salvador e Miguel Calmon","1694631726sacmovel76453.JPG","1215"
"Projeto Pequeno Cidadão atende escola em Juazeiro","1694714707projetopequenocidadao3.jpeg","1216"
"Com menos de um mês em funcionamento, SAC Cruz das Almas registra aumento nos atendimentos","1695067365saccruzdasalmas.jpg","1217"
"SAC Teixeira de Freitas inaugura unidade do Corpo de Bombeiros Militar ","1695300612sacteixeiradefreitas2.jpg","1218"
"SAC Solidário leva música para o público e arrecada 1,2 tonelada de alimentos para o programa Bahia Sem Fome","1695303380SACSolida769rioBahiaSemFomeFotosManuDiasGOVBA8768x512.jpeg","1219"
"Postos SAC Feira II e Jequié fazem atendimento especial para RG neste sábado (30)","1695760017IMG_7021.JPG","1221"
"Partiu Estágio publica mais uma convocação nesta quarta-feira (27)","1695822465partiuestagioluizcarrera.jpeg","1222"
"Conselho reconhece iniciativas da Saeb com certificado especial de Boas Práticas MROSC","16959331802382bc469755472d9e024e117ff5a3f9.jpg","1225"
"Secretaria da Educação do Estado publica lista de concessão de 1.000 licenças-prêmio convertidas em pecúnia","1695907033ProfessoremsaladeaulaFotoCamilaSouzaGOVBA696x464.jpeg","1223"
"Servidora lança livro sobre Planejamento Estratégico a partir de experiência no Estado","1696255974bf64599766f146039c5c5ef1f41a6bd7.jpg","1226"
"Prodeb apresenta a plataforma SAC Digital em conferência internacional promovida pela UNU - Universidade das Nações Unidas","1696260379prodebdefinitivo.png","1227"
"SAC Móvel oferece atendimento gratuito a pessoas em situação de rua em Salvador","1696344005WhatsApp_Image_20231003_at_11.16.46_1.jpeg","1229"
"Queixas de violência contra a mulher podem ser registradas em unidade do SAC","1696345793cb0d388d73df42cca42f36ecdd5257ab.jpg","1230"
"Maria Festeira Pãozinho Delicia oferece 10% de desconto para servidores estaduais","1696359701Clube_de_Desconto_3.JPG","1231"
"Postos SAC Feira II realiza atendimento especial para RG neste sábado (7)","1696438653IMG_7118.JPG","1232"
"Portal RH Bahia passa a oferecer ambiente exclusivo com orientações sobre serviços","1696451533RHBahia_744X410_54.jpg","1233"
"Crianças ganham um dia exclusivo para atendimento de RG no SAC","1696526943pequenocidadaosac.jpeg","1234"
"Estado nomeia 54 professores de Inglês aprovados no concurso da Educação","1696596768Convocacaoprofessores.jpeg","1235"
"Governo anuncia concurso e nomeações de mais de 600 professores e técnicos para as quatro universidades estaduais da Bahia","1696608563FotosJoa769SouzaGOVBAImage20231006at12.45.131696x391.jpeg","1236"
"SAC oferta serviços da Sefaz-BA através de vídeoatendimento","1696622903IMG_5760696x464.jpg","1237"
"Rede SAC suspende atendimento no feriado de Nossa Senhora Aparecida","1697032433Fachada_SAC_Salvador_Shopping_7.JPG","1238"
"Sebo Solidário arrecada cerca de 800 quilos de alimentos para o Bahia Sem Fome","1697035343IMG_8545.JPG","1240"
"Sebo Solidário arrecada cerca de 800 quilos de alimentos para o Bahia Sem Fome","1697035654Sebo.JPG","1240"
"Clube de Desconto reúne ofertas especiais para Dia do Servidor Público","1697033410Clube_de_Desconto_001.JPG","1239"
"Partiu Estágio: convocados têm até a próxima sexta-feira (20) para se apresentar aos órgãos públicos","1697545858partiu_estagiocarolgarciagovba.jpg","1242"
"Postos SAC Alagoinhas, Barreiras e Feira II realizam atendimento especial para RG ","1697639490sac_recepcao2.jpg","1243"
"SAC Móvel promove atendimento gratuito em Mairí","1698088003RafaelMartinsGOVBASACMovelRegistrese121696x464.jpg","1244"
"Prêmio de Boas Práticas de Trabalho no Serviço Público chega à reta final","1698156443RHBahia_744X410_60.jpg","1245"
"Governo promove atualização cadastral para ampliar convocação do Primeiro Emprego","1698178443WhatsApp_Image_20231024_at_17.03.05.jpeg","1246"
"Governo antecipa salário do funcionalismo em função do Dia do Servidor","1698196807saebfachada696x464.jpg","1247"
"SAC Móvel marca presença na Festa Literária Internacional de Cachoeira","1698262299SAC_Movel42365171.jpg","1248"
"Projeto Requalifica Saeb inicia intervenções em unidades da Secretaria","1698349887Requalifica_Saeb.JPG","1249"
"Celebração de convênios marca novo ciclo do Projeto Primeiro Emprego ","1698414255IMG_8768.JPG","1250"
"Governo lança plataforma BA.GOV.BR e amplia pioneirismo baiano em serviços voltados para o cidadão","16995368971201b6cacfc44855b73bb28881a441c0.jpg","1256"
"Equipes de RH aprofundam conhecimentos em curso sobre direito administrativo","1699280641Curso_DRH.JPG","1251"
"Interessados em vaga no Primeiro Emprego têm até esta sexta (10) para atualizar cadastro","1699368502Primeiro_Emprego_Pessoas_3.jpg","1252"
"Unidade central do Procon adota modelo SAC de atendimento","1699387408procondivulgacao2.jpg","1254"
"Previdência Estadual convoca mais de 8 mil  aposentados e pensionistas para a prova de vida","1699541525recadastramento_2.png","1257"
"SAC Barreiras muda procedimento para emissão de carteira de identidade","1699550161SAC_Barreiras_1.jpeg","1258"
"Colaboradores do SAC ganham capacitação sobre atendimento à população LGBT ","1699560734IMG20231109WA0040.jpg","1259"
"Quinta convocação do Partiu Estágio traz oportunidades para Salvador e interior do Estado","1699621111partiuestaGIOCAROLGARCIAGOVBA.jpg","1260"
"Governo baiano convoca 2 mil jovens para contratação pelo Projeto Primeiro Emprego ","1699960778primeiro_emprego_pessoas_3.jpg","1261"
"Rede SAC suspende atendimento no feriado de 15 de Novembro","1699989133IMG_7366.JPG","1262"
"Três unidades da Rede SAC realizam atendimento especial neste sábado (18)","1700164153IMG_6960.JPG","1263"
"Lideranças da Saeb debatem fatores críticos de sucesso em oficina do Planejamento Estratégico","1700253078IMG20231117WA0042.jpg","1264"
"Projeto Primeiro Emprego inicia contratação de beneficiários","1700597561WhatsApp_Image_20231121_at_17.10.58.jpeg","1266"
"SAC reúne cerca de 150 colaboradores em caminhada na orla de Salvador","1700659677IMG_7812.JPG","1267"
"Secretaria da Administração participa do XXVIII Congresso Internacional do Clad","1700832156Clad2.jpg","1269"
"Postos SAC Barreiras e Feira II realizam atendimento especial para RG","1701283712SELECAO_3.jpg","1270"
